Grain Name,Length Number,Apparent Length,Corr. Z Depth,True Length,Azimuth,Dip,Proj C len,Angle to C
Grain22,13,7.368584962,4.09,8.427582355,78.93812403,29.03286257,,80.34245121
Grain22,14,10.74944554,7.362,13.02879977,18.29220024,34.40617223,,38.43063323
Grain22,15,2.537759689,3.272,4.140798019,60.78986378,52.2028828,,72.59717326
Grain22,16,7.905494962,9.816,12.60359895,33.17479094,51.15313387,,58.33148677
Grain22,17,3.119734162,4.09,5.14401023,74.71716528,52.66465538,,80.80133427
Grain22,18,1.835410766,4.09,4.482949105,27.99126098,65.83157027,,68.80605382
Grain22,19,3.346054712,2.454,4.149481671,85.1492274,36.25636026,,86.0900762
Grain22,20,5.162617583,4.908,7.123277638,16.09625541,43.55168708,,45.86584114
Grain22,21,6.637217647,5.726,8.765827634,57.28262315,40.78469811,,65.84247527
Grain22,22,6.848585563,7.362,10.05495739,76.331459,47.06914002,,80.73791566
Grain22,23,9.756709161,3.272,10.29074136,9.324971101,18.53934,,20.67851174
Grain22,24,0.174603175,1.636,1.645290937,87.35491496,83.90813,,89.71939427
Grain22,25,3.153750961,1.636,3.552835646,2.118556653,27.41790808,,27.49330815
Grain22,26,6.153987906,10.634,12.28631447,34.30583613,59.94166173,,65.55946424
Grain22,27,1.366485986,7.362,7.487745185,60.78986378,79.48480238,,84.89042342
Grain22,28,4.938523551,0.818,5.00581051,79.22481261,9.404886432,,79.37134673
Grain22,29,4.242893069,2.454,4.901454641,50.72080109,30.04418422,,56.76760005
Grain22,30,7.716689971,8.18,11.24543037,70.72330644,46.66941652,,76.90668089
Grain22,31,8.139673408,6.544,10.44405186,35.82277827,38.79801003,,50.8074019
Grain22,32,9.257673712,8.18,12.35382218,71.646366,41.46353496,,76.3515036
Grain22,33,5.111431519,0.818,5.176471402,10.49839834,9.092145393,,13.85477178
Grain22,34,7.054702932,5.726,9.086028255,14.78936309,39.06475784,,41.34794896
Grain22,35,4.743296977,4.09,6.263143477,86.30489329,40.77019372,,87.20239479
Grain22,36,7.158730159,0.818,7.20531342,10.03529845,6.518691031,,11.94842074
Grain22,37,0.123463089,1.636,1.640652045,47.64508504,85.68427229,,87.09390596
Grain22,38,10.96564931,6.544,12.76986299,37.51091459,30.82759863,,47.06538134
Grain22,39,2.818097402,4.908,5.659517379,13.54412122,60.13622649,,61.04701584
Grain22,40,2.109738186,2.454,3.23621866,62.91096018,49.31388964,,72.73057401
Grain22,41,1.366485986,2.454,2.808807567,23.91996614,60.88917906,,63.59481745
Grain22,42,2.496886446,1.636,2.985119416,56.17585065,33.23345912,,62.25072777
Grain22,43,7.506413651,4.09,8.548353403,30.49052451,28.58452563,,40.82754843
Grain22,44,8.457446876,6.544,10.69356553,47.2268751,37.73112628,,57.51410993
Grain22,45,1.363694388,4.09,4.311352732,42.45065613,71.56049917,,76.50343425
Grain22,46,6.808404466,6.544,9.443426676,38.19527267,43.86557658,,55.48554567
Grain22,47,7.847436686,2.454,8.222188184,55.07927065,17.36517234,,56.88291512
Grain22,48,7.12457979,4.09,8.215092038,19.74781401,29.85879511,,35.28877323
Grain22,49,3.909122936,4.09,5.657679924,26.34773099,46.29535784,,51.74489111
Grain22,50,2.973384921,4.09,5.056591529,42.88144335,53.98326141,,64.47653877
Grain23,1,8.643298049,4.09,9.562149401,58.44043752,25.32346587,,61.76485355
Grain23,2,3.341496052,8.998,9.598416529,48.36414005,69.62702428,,76.62664631
Grain23,3,2.350667178,3.272,4.028848493,83.29248381,54.30581301,,86.09234495
Grain23,4,10.06697464,5.726,11.5814962,38.39601634,29.63080969,,47.05885282
Grain23,5,4.640143013,3.272,5.677755823,40.45310287,35.18960319,,51.546769
Grain23,6,7.212823118,5.726,9.209337291,29.7573044,38.44479265,,47.16179759
Grain23,7,0.087301587,1.636,1.638327674,81.63902803,86.94543234,,89.55604389
Grain23,8,3.240759097,0.818,3.342400863,18.89435641,14.16612984,,23.45887937
Grain23,9,2.778605319,0.818,2.896510231,37.91205805,16.40402261,,40.81361942
Grain23,10,5.630783189,8.18,9.930665603,21.38390933,55.45803858,,58.13121657
Grain23,11,2.818097402,1.636,3.258553201,7.828234289,30.13660151,,31.0440169
Grain23,12,4.33441611,4.908,6.547948306,17.63357375,48.55121884,,50.88732855
Grain23,13,8.597322733,4.908,9.899617274,24.19946601,29.72098264,,37.61460926
Grain23,14,6.046540961,3.272,6.875073934,3.39123124,28.41940842,,28.60426593
Grain23,15,11.11784943,0.818,11.14790115,34.7298756,4.207976633,,34.95206606
Grain23,16,3.981564977,4.09,5.707973341,83.10585327,45.7696767,,85.19699897
Grain23,17,4.842681293,9.816,10.94556614,70.41000294,63.74077104,,81.46913747
Grain23,18,5.839425606,7.362,9.396698112,39.91235692,51.57908772,,61.53274979
Grain23,19,7.37737155,0.818,7.422582771,12.43314299,6.327088517,,13.92782299
Grain23,20,3.865006029,1.636,4.196995068,63.20407921,22.94222324,,65.47099247
Grain23,21,1.914673287,7.362,7.606905928,15.86677335,75.4217505,,75.98876582
Grain23,22,5.218415412,1.636,5.468853208,25.88654034,17.40647566,,30.85569094
Grain23,23,7.400579809,4.09,8.455571034,81.20855023,28.92764694,,82.31256224
Grain23,24,7.420634921,5.726,9.372987711,16.69664345,37.65493011,,40.6831973
Grain23,25,6.874688202,1.636,7.066670635,26.10564359,13.38594707,,29.12164657
Grain23,26,3.545132469,1.636,3.904415478,29.63776047,24.77227611,,37.8902552
Grain23,27,2.945054059,1.636,3.368952272,20.33710441,29.05250574,,34.94697249
Grain23,28,3.341496052,4.09,5.281448274,48.36414005,50.75146271,,65.143152
Grain23,29,5.927514196,3.272,6.770628371,89.03738019,28.89878772,,89.15725992
Grain23,30,10.58115407,3.272,11.07550475,87.42188079,17.18312692,,87.53702669
Grain23,31,1.16474845,1.636,2.008266654,4.633644824,54.5510757,,54.68428854
Grain23,32,2.252989951,1.636,2.784323925,43.89864976,35.98513315,,54.33386006
Grain23,33,3.404761905,0.818,3.501646417,59.01916308,13.50937103,,59.966314
Grain23,34,1.961859171,4.09,4.53618688,60.78456999,64.37426216,,77.81338315
Grain23,35,3.055555556,1.636,3.465965342,81.63902803,28.16540617,,82.6349283
Grain23,36,4.205001281,1.636,4.512042972,56.72743263,21.25904709,,59.25026193
Grain23,37,7.579668406,1.636,7.754216217,24.41390536,12.17990581,,27.11593226
Grain24,1,4.451524972,0.818,4.52605773,66.16125982,10.41235502,,66.57749829
Grain24,2,2.26984127,3.272,3.982230956,40.60129465,55.25030615,,64.35648983
Grain24,3,6.744294828,5.726,8.847179704,19.35078914,40.33171954,,44.00778449
Grain24,4,4.148433272,8.18,9.171799094,57.86984999,63.10845449,,76.08071135
Grain24,5,2.481577372,4.908,5.499699106,79.89070151,63.17797846,,85.45734974
Grain24,6,8.385043644,1.636,8.543152399,88.05851361,11.04024193,,88.09445822
Grain24,7,8.381407064,4.09,9.326096953,49.99551481,26.01167666,,54.70895007
Grain24,8,4.372929449,3.272,5.461547031,45.96507499,36.805299,,56.18264905
Grain24,9,2.198197801,2.454,3.294569709,56.24147877,48.1472528,,68.23693443
Grain24,10,5.111431519,8.998,10.3484654,57.25201866,60.40069278,,74.50289914
Grain24,11,2.075135041,4.09,4.586315017,55.22216863,63.09822176,,75.04367629
Grain24,12,3.186208944,6.544,7.278451995,50.06361685,64.03900685,,73.67928855
Grain24,13,2.102500641,4.908,5.339379453,35.83765295,66.81056181,,71.38404841
Grain24,14,5.743356388,4.09,7.05083276,21.06463971,35.45570006,,40.52421346
Grain24,15,3.219523461,4.908,5.869735541,28.07248694,56.73614172,,61.05521051
Grain24,16,3.086577219,1.636,3.493344376,78.13850065,27.92524285,,79.53629419
Grain24,17,2.225762486,5.726,6.143378113,51.91122712,68.75831969,,77.08543542
Grain24,18,1.407695797,5.726,5.896497559,10.85641335,76.18815443,,76.44012193
Grain24,19,5.886224957,5.726,8.211864602,84.73881228,44.20948558,,86.23138668
Grain24,20,3.770175424,2.454,4.498481825,88.41685133,33.06002638,,88.67321412
Grain24,21,8.137800497,3.272,8.770962372,40.13848382,21.90378921,,44.8218987
Grain24,22,0.195212284,6.544,6.546911015,14.03624347,88.2913319,,88.34236292
Grain24,23,5.568855961,5.726,7.987442188,62.99924787,45.7970982,,71.54673809
Grain24,24,2.266481029,4.09,4.676006443,24.95904819,61.00689083,,63.93199049
Grain24,25,3.971022844,3.272,5.145386907,7.260587299,39.48746707,,40.04179054
Grain24,26,7.801167455,5.726,9.677049636,35.46491615,36.27839741,,48.95991134
Grain24,27,5.127063983,2.454,5.684091931,87.6713253,25.5774786,,87.89963791
Grain24,28,4.158525683,5.726,7.076751504,1.565781746,54.01085238,,54.02638798
Grain24,29,4.126327787,0.818,4.206626321,55.47116176,11.21289462,,56.22030027
Grain24,30,1.667894483,3.272,3.672581654,46.6103006,62.98989134,,71.82141215
Grain24,31,8.934668113,7.362,11.57701768,6.755954384,39.48788655,,39.96828458
Grain24,32,4.118007637,1.636,4.431081459,54.26321979,21.66690996,,57.12581991
Grain24,33,4.38685047,8.18,9.282071808,80.55800986,61.7957951,,85.55327731
Grain25,1,9.263023422,4.09,10.12579394,49.03902474,23.82340036,,53.15237332
Grain25,2,2.425664824,4.09,4.755202397,13.20312239,59.32900363,,60.22312811
Grain25,3,6.315351207,4.09,7.524078739,67.3937142,32.92823507,,71.17709602
Grain25,4,1.524656676,4.09,4.36493734,40.6826925,69.55571728,,74.64003796
Grain25,5,3.509480376,5.726,6.715916059,22.76390791,58.49575871,,61.19319027
Grain25,6,8.473652346,7.362,11.22505359,45.32561025,40.98446156,,57.94426515
Grain25,7,6.600946854,4.09,7.765346056,86.94072648,31.78268965,,87.39980192
Grain25,8,7.70037612,6.544,10.10543064,20.95380851,40.3588354,,44.63379932
Grain25,9,4.158525683,7.362,8.455316662,33.91117233,60.53947694,,65.91030526
Grain25,10,5.505540168,4.908,7.375597368,31.75063405,41.7159076,,50.59899903
Grain25,11,6.18610448,7.362,9.615972787,81.87727533,49.96050429,,84.78481308
Grain25,12,3.790336933,4.908,6.201219079,9.109842958,52.32190609,,52.87795076
Grain25,13,1.990782488,5.726,6.062201821,54.92829842,70.82875543,,79.1233775
Grain25,14,2.795014548,8.998,9.422107531,55.71312302,72.74383663,,80.38013092
Grain25,15,0.174603175,2.454,2.460203705,72.94668523,85.93023852,,88.80741314
Grain25,16,6.220506121,3.272,7.028561759,68.11626527,27.74446959,,70.73891994
Grain25,17,1.329738161,2.454,2.791114397,49.74809472,61.54826005,,72.07104826
Grain25,18,0.552143718,2.454,2.515348621,88.61836595,77.3197561,,89.69674574
Grain25,19,6.073580903,4.09,7.322327839,1.381634054,33.95665318,,33.98138151
Grain25,20,8.017499442,7.362,10.8848216,37.69911017,42.55943722,,54.35204288
Grain25,21,2.604456711,2.454,3.578450888,86.51711962,43.29631956,,87.4658358
Grain25,22,1.916662559,4.09,4.516823592,76.98473195,64.89119444,,84.51612623
Grain25,23,4.109670643,3.272,5.25313019,29.3180885,38.5257815,,46.99021318
Grain25,24,9.384006969,4.09,10.2365857,29.40867463,23.54987998,,37.00485374
Grain25,25,4.880307094,4.09,6.367534635,25.77194112,39.9650949,,46.3540654
Grain25,26,8.73015873,3.272,9.323178399,19.81658288,20.5456328,,28.24375786
Grain25,27,6.682992105,4.908,8.29161308,16.22157322,36.29361929,,39.29400975
Grain25,28,5.25262535,2.454,5.79760201,4.394421558,25.04174355,,25.39987877
Grain25,29,6.079852026,6.544,8.932442928,32.88570139,47.10567631,,55.13965691
Grain25,30,5.256251602,7.362,9.045840199,21.81695646,54.47427891,,57.35380383
Grain25,31,10.02448816,5.726,11.54458483,39.67179725,29.73506111,,48.05905846
Grain25,32,6.562153181,4.908,8.194529783,16.00250804,36.79374189,,39.66715345
Grain25,33,6.903452713,1.636,7.094656818,59.78914249,13.33216757,,60.68421452
Grain25,34,3.950818841,4.09,5.686569222,27.94668523,45.99165233,,52.13938003
Grain25,35,6.585341074,4.908,8.213110316,21.48786885,36.6968568,,41.74815212
Grain25,36,6.322588052,6.544,9.099398644,37.5009749,45.98586495,,56.54766224
Grain25,37,3.835312841,1.636,4.169666724,28.87480311,23.10126951,,36.34540354
Grain25,38,4.908337167,4.09,6.389043258,78.04885048,39.8036354,,80.84615556
Grain25,39,5.204522037,0.818,5.268412819,50.25289029,8.932164421,,50.82832498
Grain25,40,11.56606011,4.09,12.26791941,45.93989654,19.4746562,,49.03276274
Grain25,41,8.186822429,4.908,9.54528813,4.861551558,30.94268702,,31.28481805
Grain25,42,3.26885869,3.272,4.625086068,51.16778771,45.02751684,,63.69352097
Grain25,43,3.85018806,4.09,5.617120979,76.84717897,46.72993843,,81.02689565
Grain25,44,5.109194405,2.454,5.667978782,0.166523645,25.65546562,,25.65596943
Grain25,45,6.635494963,1.636,6.834199982,16.29946644,13.85020257,,21.26682497
Grain25,46,2.102500641,4.908,5.339379453,31.31314589,66.81056181,,70.34136815
Grain25,47,5.23008647,8.18,9.709078457,58.44651846,57.40617353,,73.62707325
Grain25,48,7.758061339,3.272,8.419827774,88.00669047,22.86782098,,88.16341299
Grain25,49,6.677287458,7.362,9.939074997,61.63675276,47.79217003,,71.38813457
Grain25,50,4.640964205,5.726,7.370591886,56.5571449,50.97498443,,69.6955443
Grain26,1,11.20763348,1.636,11.32640915,33.1499045,8.304921007,,34.0588366
Grain26,2,5.186184576,4.908,7.140376353,22.419025,43.42139118,,47.82304491
Grain26,3,0.617315444,2.454,2.53045339,23.35258868,75.87994476,,77.05765577
Grain26,4,3.599536657,4.09,5.448372615,35.68365479,48.64956501,,57.54593536
Grain26,5,5.552408406,8.18,9.886437129,47.92307055,55.83218122,,67.89183254
Grain26,6,10.0035582,8.18,12.92221253,68.06183453,39.27317711,,73.18862223
Grain26,7,4.452380952,6.544,7.91502572,58.51730897,55.76956659,,72.91606334
Grain26,8,5.521437184,8.18,9.869076379,23.82215544,55.98095228,,59.2159481
Grain26,9,6.086742798,1.636,6.302771921,50.27098815,15.04445009,,51.88440513
Grain26,10,5.013574418,7.362,8.907018157,65.51857652,55.7448581,,76.51115285
Grain26,11,12.05299512,5.726,13.34397869,1.017146113,25.41092682,,25.42992425
Grain26,12,0.246926178,1.636,1.654529703,76.48269103,81.41696812,,88.0008992
Grain26,13,3.096438514,1.636,3.50206046,9.981256709,27.84968581,,29.44898934
Grain26,14,3.599536657,1.636,3.953879127,8.649036855,24.44193604,,25.83822071
Grain26,15,0.314770349,1.636,1.666006114,24.82724144,79.10923943,,80.12640226
Grain26,16,2.979786188,4.09,5.06035826,63.55976004,53.92463777,,74.79975625
Grain26,17,1.746031746,1.636,2.392722896,5.387206613,43.1365841,,43.40600835
Grain26,18,4.794439124,5.726,7.468180669,1.628650928,50.06021286,,50.07959042
Grain26,19,3.201719508,4.908,5.859989062,84.38366576,56.88169726,,86.93485604
Grain26,20,2.842333755,4.09,4.980658709,73.99313811,55.20274221,,80.94602479
Grain26,21,6.767984821,6.544,9.414327089,1.279453278,44.03604352,,44.05081542
Grain26,22,3.811391738,1.636,4.147674406,51.57792222,23.2309222,,55.17553195
Grain26,23,1.215970405,1.636,2.038401341,10.44518001,53.37812072,,54.08063032
Grain26,24,4.510206504,8.18,9.341004374,16.90847483,61.12897659,,62.48591262
Grain26,25,3.240759097,4.09,5.218296612,53.88184554,51.60804511,,68.52642063
Grain26,26,4.693221607,6.544,8.052966227,41.12022915,54.3526908,,63.95754305
Grain26,27,5.430271014,6.544,8.503633299,22.01586785,50.31380236,,53.69972354
Grain26,28,2.964399926,2.454,3.848348077,17.85569617,39.61875746,,42.84463604
Grain26,29,2.827547336,2.454,3.743947106,22.60203188,40.9543854,,45.79503065
Grain26,30,4.099457959,4.09,5.790825119,31.95225779,44.93382946,,53.08245424
Grain26,31,2.986173732,4.09,5.06412219,6.392292618,53.86622679,,54.12587511
Grain26,32,4.425768585,8.18,9.300528349,43.65869452,61.58450644,,69.86278672
Grain26,33,6.61478775,4.908,8.236739706,8.979162533,36.57445133,,37.51051498
Grain26,34,11.3239952,4.908,12.34185283,5.905400255,23.43267735,,24.12460152
Grain26,35,1.215970405,0.818,1.465506065,79.55481999,33.92926366,,81.34843502
Grain26,36,2.425664824,4.09,4.755202397,88.77374613,59.32900363,,89.37451393
Grain27,1,7.208066539,2.454,7.614350874,87.11664637,18.80123939,,87.27061529
Grain27,2,4.516960842,5.726,7.29314824,60.86375346,51.73182197,,72.44923194
Grain27,3,7.008637546,2.454,7.425841114,6.091952704,19.29716025,,20.20092261
Grain27,4,6.111734662,2.454,6.586001562,20.60045778,21.87657892,,29.69786096
Grain27,5,7.379437462,4.908,8.862536954,8.870873938,33.62753496,,34.6444794
Grain27,6,4.963154744,3.272,5.944652136,30.92859082,33.39519161,,44.26007326
Grain27,7,2.842333755,7.362,7.891635139,22.72844476,68.88933588,,70.59752282
Grain27,8,7.082198344,5.726,9.107393117,39.85988222,38.95574785,,53.35029411
Grain27,9,3.400281953,2.454,4.193332012,67.90413278,35.81816686,,72.24075918
Grain27,10,0.246926178,2.454,2.466391805,64.78200232,84.25412878,,87.55525362
Grain27,11,4.092014543,5.726,7.037873189,76.0919348,54.44897655,,81.96634861
Grain27,12,2.732971972,4.908,5.617615135,6.783048855,60.88917906,,61.1122542
Grain27,13,3.85018806,4.09,5.617120979,66.31750394,46.72993843,,74.01900337
Grain27,14,5.210376394,3.272,6.152560944,78.48896333,32.12790318,,80.27048172
Grain27,15,1.799768329,5.726,6.002186438,56.18175421,72.55127867,,80.39320034
Grain27,16,9.083561301,4.908,10.3247058,84.12068479,28.383094,,84.82950159
Grain27,17,1.297831399,3.272,3.519992946,67.50831332,68.36435966,,81.8915614
Grain27,18,3.096438514,4.09,5.129915347,29.79191894,52.87153117,,58.41054192
Grain27,19,3.359693579,3.272,4.689725466,44.34917364,44.24239878,,59.18359761
Grain27,20,2.464627561,2.454,3.478003021,42.71410276,44.87620257,,58.62303711
Grain27,21,2.203392446,3.272,3.944733485,36.52793015,56.04334229,,63.33040973
Grain27,22,2.501460898,3.272,4.118651554,49.03082866,52.6019008,,66.53364906
Grain27,23,3.23015873,4.908,5.875575667,89.14264209,56.64942419,,89.52867086
Grain27,24,4.960850765,3.272,5.942728692,41.84895138,33.40741811,,51.55008306
Grain27,25,4.689159969,3.272,5.71788468,48.73299753,34.90654748,,57.2548322
Grain27,26,3.186208944,4.908,5.851528983,10.31968011,57.0088978,,57.60856484
Grain27,27,3.358559122,4.09,5.292260328,81.88473129,50.60840564,,84.86022307
Grain27,28,0.976061419,2.454,2.640986917,6.783048855,68.31015506,,68.46957875
Grain27,29,5.450584256,0.818,5.511623421,38.30989074,8.535004866,,39.10608258
Grain27,30,3.030509596,4.09,5.090391774,28.72152932,53.46318571,,58.52731627
Grain27,31,5.827667046,2.454,6.323275986,78.83364586,22.83570397,,79.71878528
Grain27,32,3.286298928,2.454,4.101448116,2.79117903,36.75004698,,36.84097721
Grain27,33,8.296866544,5.726,10.08092607,61.74685305,34.61111183,,67.07074088
Grain27,34,6.36104551,4.09,7.562473139,63.11366487,32.74004721,,67.64284918
Grain27,35,2.795014548,1.636,3.238611172,55.74770358,30.3416293,,60.93867788
Grain27,36,1.445098404,4.09,4.337788538,45.2011042,70.54042257,,76.42379076
Grain27,37,7.214407948,4.09,8.293116545,41.06840744,29.54981513,,49.0150668
Grain27,38,8.403202937,7.362,11.17196776,46.31594727,41.22142369,,58.70070117
Grain27,39,6.599214701,0.818,6.649718691,42.63596847,7.066007454,,43.10650806
Grain27,40,6.051580796,2.454,6.530217924,83.21695114,22.07323713,,83.71620307
Grain27,41,4.23120092,2.454,4.891336957,87.98059284,30.112755,,88.25322359
Grain27,42,2.082467696,4.09,4.589637426,13.24186523,63.01658888,,63.78960886
Grain27,43,4.251865152,4.09,5.899699761,89.3970057,43.88837494,,89.56543082
Grain27,44,7.595238095,7.362,10.57765029,19.78200232,44.10662146,,47.49364968
Grain27,45,5.303167239,3.272,6.231337478,76.8767594,31.67416179,,78.85881132
Grain27,46,3.647911215,3.272,4.900330625,88.7444913,41.89057034,,89.06540574
Grain27,47,6.655565209,6.544,9.333835452,65.70400922,44.51573682,,72.93909447
Grain27,48,6.76291538,2.454,7.194382561,8.617122144,19.94387321,,21.65606007
Grain27,49,3.646866418,0.818,3.737480257,59.1770575,12.64232092,,60.00237239
Grain27,50,3.631158377,4.09,5.46931542,79.90678424,48.40088949,,83.31843739
Grain27,51,2.545256779,0.818,2.673472662,48.05165186,17.81647623,,50.47595412
Grain27,52,3.485509723,4.908,6.019737704,87.71410276,54.61880884,,88.67666796
Grain27,53,3.897407256,2.454,4.605637776,4.189191383,32.19654363,,32.43884775
Grain28,1,5.598884324,4.908,7.445533538,29.60900789,41.23790932,,49.17253027
Grain28,2,6.845246147,4.09,7.974051342,18.92209537,30.85810399,,35.7032522
Grain28,3,2.815391595,2.454,3.734775205,64.05027363,41.07661736,,70.73951545
Grain28,4,2.024945215,4.09,4.563825492,11.39330205,63.66014329,,64.21779979
Grain28,5,6.731286406,4.09,7.87644061,74.92854345,31.2833031,,77.16061666
Grain28,6,2.324584072,3.272,4.013685975,36.888413,54.60820684,,62.40496696
Grain28,7,7.859567527,7.362,10.76902251,58.9916334,43.12776367,,67.9149712
Grain28,8,5.482650894,5.726,7.927580767,62.01294294,46.2437435,,71.06200118
Grain28,9,5.276512559,4.09,6.676053084,20.13119782,37.78045157,,42.0912379
Grain28,10,5.066501569,4.908,7.053928136,20.79964403,44.08960798,,47.82150679
Grain28,11,10.48237251,4.09,11.25203242,33.78686527,21.31467732,,39.26179543
Grain28,12,5.570908491,4.09,6.911086848,13.37102392,36.28503936,,38.35026774
Grain28,13,3.100128412,4.09,5.132143428,80.90286853,52.83868753,,84.5194824
Grain28,14,0.087301587,2.454,2.455552396,18.82471002,87.96254934,,88.07157453
Grain28,15,6.94966697,1.636,7.139633534,45.71164421,13.24664618,,47.18051988
Grain28,16,8.149499132,7.362,10.98241231,25.30723853,42.09366124,,47.86850362
Grain28,17,8.070558396,7.362,10.92396251,34.51470295,42.37121261,,52.50067271
Grain28,18,6.733550545,7.362,9.976960807,32.3204433,47.55283899,,55.22557724
Grain28,19,1.439814663,4.09,4.336031165,85.21153345,70.60625302,,88.41159736
Grain28,20,7.263366147,8.18,10.93932757,84.37637716,48.39677932,,86.26944996
Grain28,21,6.993941517,4.09,8.102056402,84.49913478,30.31874799,,85.25334973
Grain28,22,3.703892663,4.09,5.517872857,63.04518763,47.83609885,,72.28568807
Grain28,23,8.78758888,1.636,8.938580106,2.131066712,10.5461141,,10.75688428
Grain28,24,3.372147414,2.454,4.170550825,2.425795489,36.04436314,,36.11485776
Grain28,25,2.805900722,5.726,6.37653157,65.81946494,63.89384916,,79.61600707
Grain28,26,1.366485986,1.636,2.1316144,7.740341159,50.12932957,,50.56399911
Grain28,27,4.577301397,0.818,4.6498185,16.0777856,10.13225005,,18.93259779
Grain28,28,0.436507937,2.454,2.492519845,71.17528998,79.91394154,,86.76054885
Grain28,29,8.751086028,8.998,12.55171346,47.43516968,45.79701095,,61.86150078
Grain28,30,5.856368512,7.362,9.407236372,81.48013645,51.49823974,,84.70805945
Grain28,31,5.661156229,6.544,8.652896963,82.25965884,49.13720867,,84.94471649
Grain28,32,4.322971506,4.908,6.540378173,24.53871294,48.62636728,,53.03918656
Grain28,33,4.04989043,7.362,8.402419681,78.60669795,61.18448353,,84.53637346
Grain28,34,2.784085808,4.908,5.642658752,22.36121515,60.43572382,,62.85152851
Grain28,35,1.605020154,2.454,2.932269717,86.44457497,56.81361066,,88.05476185
Grain28,36,6.11422823,6.544,8.955876442,8.958903075,46.94455756,,47.59421627
Grain28,37,2.820800613,0.818,2.937012104,87.02330053,16.17155612,,87.14118223
Grain28,38,2.271519526,0.818,2.414316665,16.62211186,19.80452489,,25.63904833
Grain29,1,2.805900722,0.818,2.922704717,72.95132436,16.25290818,,73.65221353
Grain29,2,1.835410766,4.09,4.482949105,47.75067662,65.83157027,,74.02147177
Grain29,3,2.55571576,1.636,3.034498153,30.25781398,32.62468064,,43.32429599
Grain29,4,4.313263892,6.544,7.837613247,13.53761119,56.61043056,,57.65346587
Grain29,5,4.884209779,8.998,10.23813993,83.54883946,61.50642114,,86.92743369
Grain29,6,3.709033391,6.544,7.522025306,85.8394495,60.45613664,,87.94984031
Grain29,7,3.61748957,5.726,6.772983596,75.92114965,57.71671324,,82.53474407
Grain29,8,4.842681293,5.726,7.499242502,84.45353165,49.77761404,,86.42159995
Grain29,9,4.213149639,6.544,7.782966393,11.61484931,57.22580748,,57.97800396
Grain29,10,2.569100455,3.272,4.160079464,77.37790635,51.86179795,,82.24432779
Grain29,11,4.147514563,4.908,6.425756068,52.74774956,49.80045635,,67.00142993
Grain29,12,4.701334355,4.09,6.231423972,81.07580781,41.02215296,,83.2788775
Grain29,13,8.966174784,4.908,10.22158277,60.88566251,28.69588318,,64.73561684
Grain29,14,5.468731981,8.998,10.52953149,50.89625509,58.70993954,,70.87798302
Grain29,15,3.280495818,4.09,5.243067119,47.60562433,51.26769465,,65.04831213
Grain29,16,2.184285016,5.726,6.128472651,20.11389064,69.11975419,,70.44701683
Grain29,17,3.089045494,4.09,5.125456279,65.11389064,52.93742203,,75.30815665
Grain29,18,9.477350305,8.18,12.51928787,61.77987279,40.79781968,,69.02474709
Grain29,19,1.355285093,2.454,2.803375409,52.66408214,61.08918712,,72.9500881
Grain29,20,4.141077888,6.544,7.744188923,77.70934715,57.67415454,,83.46389643
Grain29,21,3.164607279,4.908,5.839794793,43.15154454,57.18666359,,66.71253946
Grain29,22,7.225492021,4.908,8.734769542,5.708708195,34.18676617,,34.60288263
Grain29,23,5.494454246,5.726,7.93574845,4.833241902,46.18219026,,46.37736865
Grain29,24,3.667705824,4.09,5.493647787,21.04057315,48.11584609,,51.45613448
Grain29,25,0.509051356,1.636,1.713367819,36.63174279,72.71615222,,76.20648864
Grain29,26,8.365022891,8.18,11.6998294,85.84135385,44.35928835,,87.02797157
Grain29,27,2.964399926,4.09,5.051313386,81.22249418,54.06569454,,84.86209904
Grain29,28,7.146476156,5.726,9.157466759,2.908383121,38.70289547,,38.79491142
Grain29,29,1.439814663,4.09,4.336031165,81.63174279,70.60625302,,87.23004146
Grain29,30,6.7131458,6.544,9.374980668,1.848455461,44.26901199,,44.29958876
Grain29,31,10.24371693,7.362,12.6147842,37.97175057,35.70421467,,50.19750599
Grain29,32,6.883551623,1.636,7.075293559,37.85081705,13.36933025,,39.80635925
Grain29,33,2.624861272,3.272,4.194744414,71.40957415,51.26274413,,78.4928815
Grain29,34,7.967914051,8.18,11.41928432,18.00579533,45.75247683,,48.42599259
Grain29,35,5.433778715,3.272,6.342864899,88.72241296,31.05463657,,88.90554627
Grain29,36,7.875551627,5.726,9.73711402,36.19604184,36.01940755,,49.25324064
Grain29,37,1.05125032,0.818,1.332010224,25.96195998,37.88723622,,44.79952345
Grain29,38,4.299104596,7.362,8.525335438,38.42788594,59.71683245,,66.73130036
Grain29,39,2.009833472,3.272,3.839975858,56.7848454,58.43957884,,73.33896855
Grain29,40,8.329870785,8.18,11.67472258,79.38063312,44.4799034,,82.44454929
Grain29,41,6.444371139,3.272,7.227440998,13.22340661,26.91826768,,29.77161822
Grain29,42,4.588111644,6.544,7.992165192,43.59855716,54.96503801,,65.43408719
Grain29,43,2.124139296,3.272,3.901019322,58.13317711,57.0088978,,73.29335585
Grain29,44,8.504626518,6.544,10.73091833,13.40666324,37.57696984,,39.56185878
Grain29,45,3.134357997,4.09,5.152892397,35.27950224,52.53536844,,60.22739365
Grain29,46,6.584762372,7.362,9.877152398,73.68402747,48.18973097,,79.20536456
Grain29,47,3.959490323,5.726,6.961654948,53.55925585,55.33640361,,70.25487531
